name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Five Charter Oath,2.2,131,5.8-,['Sport'],55,1,,,Nevada,03-First Pullou…,2,2,"['5.8', '5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Babylon 5.8,1.9,186,5.8,['Sport'],40,1,,,Nevada,03-First Pullou…,4,6,"['5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Sultans and Viziers,2.2,144,5.8,['Sport'],55,1,,,Nevada,03-First Pullou…,1,2,"['5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
This is Sparta,2.0,205,5.9,['Sport'],60,1,,,Nevada,03-First Pullou…,2,2,"['5.8', '5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.7', '5.9+']",
Umayyad Caliphate,2.5,161,5.9+,['Sport'],60,1,,,Nevada,03-First Pullou…,5,5,"['5.8', '5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Manifest Destiny,2.9,308,5.9+,['Sport'],70,1,,,Nevada,03-First Pullou…,8,14,"['5.8', '5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Ming Dynasty,2.4,155,5.9+,['Sport'],40,1,,,Nevada,03-First Pullou…,3,2,"['5.8', '5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Mongol Hoarde,2.8,224,5.10a,['Sport'],40,1,,,Nevada,03-First Pullou…,3,2,"['5.8', '5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Byzantium,2.3,177,5.10b,['Sport'],45,1,,,Nevada,03-First Pullou…,4,5,"['5.8', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
The Fall of Rome,2.6,226,5.10b,['Sport'],70,1,,,Nevada,03-First Pullou…,10,5,"['5.8', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Conquistador,3.0,166,5.10d,['Sport'],35,1,,,Nevada,03-First Pullou…,5,8,"['5.8', '5.10b', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Evil Empire,2.7,20,5.11a,['Trad'],30,1,,,Nevada,03-First Pullou…,2,9,"['5.8', '5.10b', '5.10d', '5.6', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",
Unknown Mixed Route,1.5,2,5.10,['Trad'],15,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11c', '5.11d', '5.12a', '5.12a', '5.11c', '5.10+', '5.11a']",
Ranger Danger,1.0,1,5.10+,['Trad'],20,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11c', '5.11d', '5.12a', '5.12a', '5.11c', '5.10', '5.11a']",
Yellow Dog,1.3,3,5.11a,['Trad'],25,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11c', '5.11d', '5.12a', '5.12a', '5.11c', '5.10+', '5.10']",
Blank Czech,1.0,1,5.11c,['Sport'],35,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11d', '5.12a', '5.12a', '5.11c', '5.10+', '5.10', '5.11a']",
The Max Flex,2.0,1,5.11c,['Sport'],60,1,,,Nevada,03-First Pullou…,2,1,"['5.12d', '5.11d', '5.12a', '5.12a', '5.11c', '5.10+', '5.10', '5.11a']",
Crawdad,3.0,1,5.11d,['Trad'],35,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11c', '5.12a', '5.12a', '5.11c', '5.10+', '5.10', '5.11a']",
Hodad,3.4,5,5.12a,['Sport'],40,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11c', '5.11d', '5.12a', '5.11c', '5.10+', '5.10', '5.11a']",
Green Eagle,3.0,3,5.12a,['Sport'],35,1,,,Nevada,03-First Pullou…,0,0,"['5.12d', '5.11c', '5.11d', '5.12a', '5.11c', '5.10+', '5.10', '5.11a']",
[Redacted],3.0,2,5.10c,['Trad'],90,1,,,Nevada,Magic Mountain,2,6,"['5.9', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",
Quiet on the Set,2.0,3,5.10c,['Sport'],50,1,,,Nevada,03-First Pullou…,4,0,"['5.11d', '5.12b', '5.11b', '5.11d']",
Prime Ticket,2.8,6,5.11b,['Sport'],50,1,,,Nevada,03-First Pullou…,2,0,"['5.11d', '5.12b', '5.10c', '5.11d']",
Star Search,3.0,2,5.11d,['Sport'],50,1,,,Nevada,03-First Pullou…,2,0,"['5.12b', '5.11b', '5.10c', '5.11d']",
Cameo Appearance,2.8,6,5.11d,['Sport'],50,1,,,Nevada,03-First Pullou…,0,0,"['5.12b', '5.11b', '5.10c', '5.11d']",
Celebrity Roast,3.0,5,5.12b,['Sport'],50,1,,,Nevada,03-First Pullou…,0,2,"['5.11d', '5.11b', '5.10c', '5.11d']",
Slab One,2.0,32,5.5,['Sport'],60,1,,,Nevada,03-First Pullou…,0,1,"['5.6', '5.7', '5.8', '5.7', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slab Line,2.2,26,5.5,['Sport'],60,1,,,Nevada,03-First Pullou…,1,1,"['5.6', '5.7', '5.8', '5.7', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
To Slab or Not,2.0,27,5.5,['Sport'],60,1,,,Nevada,03-First Pullou…,2,1,"['5.6', '5.7', '5.8', '5.7', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slab-A-Dab-A-Doo,2.0,40,5.6,['Sport'],60,1,,,Nevada,03-First Pullou…,1,0,"['5.7', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
A Little Slab'll Do Ya,2.0,30,5.6,['Sport'],50,1,,V,Nevada,03-First Pullou…,0,0,"['5.7', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slabby,2.1,17,5.7,['Sport'],50,1,PG13,,Nevada,03-First Pullou…,0,0,"['5.6', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slab Stick,2.0,31,5.7,['Sport'],50,1,,,Nevada,03-First Pullou…,1,0,"['5.6', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Chuckwalla Slab,1.8,10,5.7,['Sport'],50,1,PG13,,Nevada,03-First Pullou…,0,0,"['5.6', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slab Happy,2.1,33,5.7,['Sport'],50,1,,,Nevada,03-First Pullou…,0,1,"['5.6', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slabulous,1.9,30,5.7,['Sport'],60,1,,,Nevada,03-First Pullou…,0,0,"['5.6', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slabracadabra,2.5,35,5.8,['Sport'],50,1,PG13,,Nevada,03-First Pullou…,0,3,"['5.6', '5.7', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Smear Campaign,2.3,49,5.8,['Sport'],80,1,,,Nevada,03-First Pullou…,1,0,"['5.6', '5.7', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Crab On A Slab,2.4,36,5.8,['Sport'],50,1,,V,Nevada,03-First Pullou…,0,6,"['5.6', '5.7', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Slabbing It,2.3,19,5.9+,['Sport'],50,1,PG13,,Nevada,03-First Pullou…,1,3,"['5.6', '5.7', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",
Streak on the Slab,2.4,38,5.10a,['Sport'],50,1,,,Nevada,03-First Pullou…,1,3,"['5.6', '5.7', '5.8', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.5']",
Four Routes Right of J-Wall,2.0,1,5.7,['TR'],70,1,,,Nevada,03-First Pullou…,1,0,"['5.12b', '5.10d', '5.10b']",
Mind if I do a J?,2.6,148,5.10b,['Sport'],55,1,,,Nevada,03-First Pullou…,5,10,"['5.7', '5.12b', '5.10d']",
Killer Joe,2.4,95,5.10d,['Sport'],50,1,,,Nevada,03-First Pullou…,2,7,"['5.7', '5.12b', '5.10b']",
The J Wall,2.5,31,5.12b,['Sport'],40,1,,,Nevada,03-First Pullou…,5,4,"['5.7', '5.10d', '5.10b']",
Power Tower,1.9,51,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,3,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Bumper Cars,2.0,60,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,2,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Demon Drop,1.9,59,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,0,2,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Haunted House,2.2,68,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,2,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Cotton Candy,2.0,12,5.7,['TR'],35,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Log Flume,1.9,48,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,4,1,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Tea Cups,1.9,42,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,0,1,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Tilt-A-Whirl,2.1,11,5.7,['TR'],35,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Roller Coaster,1.9,42,5.7,['Sport'],35,1,,,Nevada,03-First Pullou…,0,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",
Walk The Plank,2.2,11,5.8,"['Trad', 'Sport']",50,1,,,Nevada,03-First Pullou…,0,2,"['5.10a', '5.10c']",
Burial At Sea,2.1,11,5.10a,['Sport'],45,1,,,Nevada,03-First Pullou…,0,1,"['5.10c', '5.8']",
Sunken Treasure,2.4,5,5.10c,['Trad'],40,1,,,Nevada,03-First Pullou…,1,1,"['5.10a', '5.8']",
Green Eggs and Ham,1.8,4,5.2,['Trad'],80,1,,,Nevada,03-First Pullou…,2,2,"['5.5', '5.3', '5.3', '5.6', '5.6']",
Dinosaur Omelet,2.0,4,5.3,['Trad'],80,1,,,Nevada,03-First Pullou…,0,0,"['5.5', '5.2', '5.3', '5.6', '5.6']",
Scrambled Salami,1.0,2,5.3,['Trad'],80,1,,,Nevada,03-First Pullou…,1,0,"['5.5', '5.2', '5.3', '5.6', '5.6']",
All American Breakfast,1.0,1,5.5,"['Trad', 'TR']",,1,,,Nevada,03-First Pullou…,0,0,"['5.3', '5.2', '5.3', '5.6', '5.6']",
Side of Mixed Fruit,1.0,1,5.6,"['Trad', 'TR']",,1,,,Nevada,03-First Pullou…,0,0,"['5.5', '5.3', '5.2', '5.3', '5.6']",
Side of Hashbrowns,1.0,1,5.6,"['Trad', 'TR']",,1,,,Nevada,03-First Pullou…,0,0,"['5.5', '5.3', '5.2', '5.3', '5.6']",
Lil's Juicy Juice,1.9,19,5.8,['Sport'],30,1,,,Nevada,03-First Pullou…,1,0,"['5.10c', '5.10a', '5.10-', '5.10a', '5.9', '5.8']",
Light Blue,1.9,11,5.8,['Trad'],30,1,,,Nevada,03-First Pullou…,0,2,"['5.10c', '5.10a', '5.10-', '5.10a', '5.9', '5.8']",
Here Comes the Sun,2.4,30,5.9,['Sport'],35,1,,,Nevada,03-First Pullou…,1,0,"['5.10c', '5.10a', '5.10-', '5.10a', '5.8', '5.8']",
Flying Trapeze,1.8,24,5.10a,['Sport'],30,1,,,Nevada,03-First Pullou…,1,0,"['5.10c', '5.10-', '5.10a', '5.9', '5.8', '5.8']",
Big Head,2.5,39,5.10a,['Sport'],30,1,,,Nevada,03-First Pullou…,1,3,"['5.10c', '5.10-', '5.10a', '5.9', '5.8', '5.8']",
The Crevasse,2.0,1,5.10-,['Trad'],30,1,R,,Nevada,03-First Pullou…,2,1,"['5.10c', '5.10a', '5.10a', '5.9', '5.8', '5.8']",
Angel Tears Falling from Heaven and Splashing in my Eye,2.5,33,5.10c,['Sport'],30,1,,,Nevada,03-First Pullou…,0,1,"['5.10a', '5.10-', '5.10a', '5.9', '5.8', '5.8']",
The Chasm,1.0,1,5.6,['Trad'],60,1,,,Nevada,03-First Pullou…,0,0,"['5.11a/b', '5.10b', '5.9']",
Over my Depth,1.8,17,5.9,['Sport'],45,1,,,Nevada,03-First Pullou…,0,0,"['5.6', '5.11a/b', '5.10b']",
Into the Light,2.6,20,5.10b,['Sport'],60,1,,,Nevada,03-First Pullou…,1,1,"['5.6', '5.11a/b', '5.9']",
