name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Linda's Sandbag,1.7,10,5.10b,"['TR', 'Alpine']",50,1,,,California,E Cottage Dome…,1,0,"['5.10c', '5.10d', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Comfortably Numb,3.0,19,5.10c,"['Trad', 'Alpine']",80,1,,,California,E Cottage Dome…,2,2,"['5.10d', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Knobulator,3.0,51,5.10c,"['Trad', 'Alpine']",60,1,,,California,E Cottage Dome…,3,1,"['5.10d', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Mystery Route (Konvicts do Koalas),3.5,20,5.10+,"['Sport', 'Alpine']",60,1,,,California,E Cottage Dome…,6,3,"['5.10c', '5.10d', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Knobnoxious,3.2,45,5.10c/d,"['Sport', 'Alpine']",95,1,PG13,,California,E Cottage Dome…,2,1,"['5.10c', '5.10d', '5.10a/b', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Knobvious,3.2,32,5.10d,"['Trad', 'Alpine']",,1,PG13,,California,E Cottage Dome…,1,2,"['5.10c', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Disintegration,2.9,23,5.10d,"['Sport', 'Alpine']",50,1,,,California,E Cottage Dome…,0,1,"['5.10c', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Old Folks Boogie,2.4,5,5.10d,"['Sport', 'Alpine']",120,1,R,,California,E Cottage Dome…,1,1,"['5.10c', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Rover Take Over,2.7,3,5.10d,"['Trad', 'Alpine']",80,1,,,California,E Cottage Dome…,0,0,"['5.10c', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
Orange Plasma,3.7,56,5.11a,"['Sport', 'Alpine']",85,1,,,California,E Cottage Dome…,2,4,"['5.10c', '5.10d', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.11a/b', '5.10+', '5.10d', '5.10d', '5.10a/b']",
Liposuction,3.0,12,5.11a/b,"['Sport', 'Alpine']",85,1,,,California,E Cottage Dome…,1,3,"['5.10c', '5.10d', '5.10a/b', '5.10c/d', '5.10c', '5.10d', '5.10a', '5.10b', '5.10+', '5.10d', '5.11a', '5.10d', '5.10a/b']",
One Armed Bandit,2.0,1,5.11b,"['Sport', 'TR', 'Alpine']",50,1,,,California,E Cottage Dome…,3,0,[],
The Crack,2.0,3,5.7,"['Trad', 'Alpine']",60,1,,,California,E Cottage Dome…,3,0,['5.9'],
Drop Zone,3.0,1,5.9,"['Trad', 'Alpine']",80,1,,,California,E Cottage Dome…,0,0,['5.7'],
The Pregnant Virgin,1.0,1,5.9,"['Sport', 'Alpine']",140,2,X,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11d', '5.11a', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Fist Fight,1.0,1,5.9,"['Trad', 'TR', 'Alpine']",150,1,,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11d', '5.11a', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Rugburn,1.0,1,5.10a,"['Sport', 'Alpine']",140,1,R,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.12a', '5.11c', '5.11b', '5.11b']",
Far Right,1.0,1,5.11a,"['Sport', 'Alpine']",85,1,,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11d', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Warm Fuzzies,1.0,2,5.11b,"['Sport', 'Alpine']",60,1,,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b']",
Driller Elite,1.0,1,5.11d,"['Sport', 'Alpine']",80,1,,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Dead Ranger,1.5,2,5.11d,"['Sport', 'TR', 'Alpine']",110,1,PG13,,California,Cottage Domes,0,0,"['5.12a', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
New World Order,2.5,2,5.11d,"['Sport', 'Alpine']",100,1,,,California,Cottage Domes,1,2,"['5.12a', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Baby Snakes,1.0,1,5.12a,"['Trad', 'TR', 'Alpine']",100,1,,,California,Cottage Domes,0,0,"['5.11d', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Polaris,2.0,2,5.12a,"['Sport', 'TR', 'Alpine']",60,1,,,California,Cottage Domes,0,1,"['5.11d', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Sex on the Flag,2.0,1,5.12a,"['Sport', 'TR', 'Alpine']",100,1,PG13,,California,Cottage Domes,0,0,"['5.11d', '5.11d', '5.11a', '5.9', '5.11d', '5.11d', '5.12a', '5.9', '5.10a', '5.12a', '5.11c', '5.11b', '5.11b']",
Deadheads Delight,1.7,17,5.9,"['Sport', 'TR']",50,1,R,,California,Daff Area,0,0,"['5.10a', '5.9', '5.10a', '5.10a', '5.9']",
Green Eggs and Ham,2.0,22,5.9,"['Trad', 'TR']",,1,R,,California,Daff Area,1,0,"['5.10a', '5.9', '5.10a', '5.10a', '5.9']",
Touch of Grey,1.8,6,5.9,"['Trad', 'TR']",,1,R,,California,Daff Area,0,0,"['5.10a', '5.9', '5.10a', '5.10a', '5.9']",
March of Dimes,2.0,29,5.10a,"['Sport', 'TR']",,1,R,,California,Daff Area,2,0,"['5.9', '5.9', '5.10a', '5.10a', '5.9']",
New Tricks for Old Dogs,2.0,25,5.10a,"['Sport', 'TR']",,1,R,,California,Daff Area,0,0,"['5.9', '5.9', '5.10a', '5.10a', '5.9']",
Ace in the Hole,2.0,19,5.10a,"['Sport', 'TR']",60,1,R,,California,Daff Area,0,0,"['5.9', '5.9', '5.10a', '5.10a', '5.9']",
Silcone Corner,3.0,7,5.7,"['Trad', 'Alpine']",380,3,R,,California,Daff Area,6,3,"['5.10a', '5.8']",
Tittely Winks,1.0,1,5.8,"['Trad', 'Alpine']",,2,,,California,Daff Area,0,0,"['5.10a', '5.7']",
Bust It Out,2.7,3,5.10a,"['Trad', 'Alpine']",300,3,,,California,Daff Area,1,0,"['5.7', '5.8']",
Spaceballs,2.6,14,5.5,['Trad'],110,1,,,California,Daff Area,1,2,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.8-', '5.6', '5.9', '5.11a', '5.10b', '5.8']",
Megacrystic,2.4,8,5.6,['Sport'],100,1,,,California,Daff Area,1,1,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.8-', '5.9', '5.11a', '5.5', '5.10b', '5.8']",
Dark Side of the Force,2.2,10,5.7,['Trad'],100,1,,,California,Daff Area,1,0,"['5.11c', '5.7+', '5.10a/b', '5.8-', '5.6', '5.9', '5.11a', '5.5', '5.10b', '5.8']",
Death Star Rides Again,1.0,2,5.7+,['Trad'],110,1,R,,California,Daff Area,0,1,"['5.11c', '5.7', '5.10a/b', '5.8-', '5.6', '5.9', '5.11a', '5.5', '5.10b', '5.8']",
In the Dark,1.0,4,5.8-,['Trad'],90,1,,,California,Daff Area,1,0,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.6', '5.9', '5.11a', '5.5', '5.10b', '5.8']",
Who's the Bosch,2.0,4,5.8,['Trad'],95,1,PG13,,California,Daff Area,1,0,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.8-', '5.6', '5.9', '5.11a', '5.5', '5.10b']",
Pebble Beach,1.0,1,5.9,['Trad'],220,2,R,,California,Daff Area,0,1,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.8-', '5.6', '5.11a', '5.5', '5.10b', '5.8']",
The Imperial March,3.0,7,5.10a/b,['Trad'],180,2,,,California,Daff Area,1,2,"['5.11c', '5.7', '5.7+', '5.8-', '5.6', '5.9', '5.11a', '5.5', '5.10b', '5.8']",
Voice of the Crags,2.0,1,5.10b,['Trad'],190,2,,,California,Daff Area,0,1,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.8-', '5.6', '5.9', '5.11a', '5.5', '5.8']",
Pitch Black,2.0,1,5.11a,"['Trad', 'Sport']",170,2,,,California,Daff Area,0,0,"['5.11c', '5.7', '5.7+', '5.10a/b', '5.8-', '5.6', '5.9', '5.5', '5.10b', '5.8']",
Batteries Not Included,3.5,2,5.11c,['Trad'],95,1,,,California,Daff Area,1,0,"['5.7', '5.7+', '5.10a/b', '5.8-', '5.6', '5.9', '5.11a', '5.5', '5.10b', '5.8']",
Shadow of Doubt,3.9,9,5.10c,['Trad'],200,1,PG13,,California,Daff Area,3,1,"['5.12a', '5.10d']",
Mystery Achievement,3.0,1,5.10d,"['Sport', 'Aid']",120,1,PG13,,California,Daff Area,0,0,"['5.12a', '5.10c']",
Beyond a Shadow of a Doubt,3.0,1,5.12a,['Trad'],70,1,,,California,Daff Area,0,0,"['5.10d', '5.10c']",
The S. S. Minnow,2.0,1,5.6,['Trad'],83,1,PG13,,California,Daff Area,0,0,"['5.9', '5.10b']",
Boat Party,2.0,1,5.9,['Trad'],81,1,PG13,,California,Daff Area,0,0,"['5.10b', '5.6']",
Pajama People,3.0,1,5.10b,['Trad'],80,1,,,California,Daff Area,1,0,"['5.9', '5.6']",
El Condor,3.1,26,5.7,['Trad'],400,3,R,,California,Daff Dome,3,3,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
R.C.A. (1st pitch),1.7,3,5.8,['Trad'],100,1,R,,California,Daff Dome,0,0,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.9', '5.8', '5.9']",
West of the Witch,2.1,40,5.8,['Sport'],65,1,,,California,Daff Dome,1,0,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.9', '5.8', '5.9']",
R.C.A.,2.0,5,5.8+,['Trad'],400,3,R,,California,Daff Dome,1,1,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8', '5.9', '5.8', '5.9']",
Blown Away,3.7,140,5.9,['Trad'],500,5,PG13,,California,Daff Dome,18,19,"['5.11a', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
West Crack,3.6,684,5.9,['Trad'],430,5,,,California,Daff Dome,35,41,"['5.11a', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Grey Ghost,2.2,6,5.9,['Trad'],400,3,R,,California,Daff Dome,2,0,"['5.11a', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Witch of the West,2.1,56,5.9,['Sport'],80,1,,,California,Daff Dome,1,1,"['5.11a', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Crescent Arch,3.5,251,5.10a,['Trad'],,5,,,California,Daff Dome,23,32,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Plagiarism,1.5,2,5.10a,['Trad'],400,3,R,,California,Daff Dome,2,0,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Cooke Book,3.1,105,5.10a,['Trad'],500,4,,II,California,Daff Dome,8,11,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Bombs over Tokyo (1st pitch),3.8,157,5.10c,['Trad'],105,1,,,California,Daff Dome,6,14,"['5.11a', '5.9', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Chvchichaschtli,2.3,6,5.11a,['Sport'],200,2,,,California,Daff Dome,0,1,"['5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Bearded Clam,3.2,11,5.11a,['Trad'],100,1,,,California,Daff Dome,2,3,"['5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Cowabunga,3.7,3,5.12b,['Trad'],70,1,,,California,Daff Dome,0,1,"['5.11a', '5.9', '5.10c', '5.12+', '5.11a', '5.10a', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Bombs Over Tokyo (Full),4.0,1,5.12+,['Trad'],600,5,R,,California,Daff Dome,0,0,"['5.11a', '5.9', '5.10c', '5.11a', '5.10a', '5.12b', '5.10a', '5.7', '5.9', '5.10a', '5.8+', '5.8', '5.9', '5.8', '5.9']",
Guide Cracks 4,2.1,73,5.5,"['Trad', 'TR']",65,1,,,California,Daff Dome,3,0,"['5.10c', '5.8', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Guide Cracks 3,2.2,106,5.7,['Trad'],70,1,,,California,Daff Dome,1,4,"['5.10c', '5.8', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
"Alimony Cracks, right",2.1,7,5.7,['Trad'],120,1,,,California,Daff Dome,1,3,"['5.10c', '5.8', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Guide Cracks 1,2.4,72,5.8,"['Trad', 'TR']",65,1,,,California,Daff Dome,0,6,"['5.10c', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Guide Cracks 2,2.4,80,5.8,"['Trad', 'TR']",65,1,,,California,Daff Dome,0,1,"['5.10c', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Alimony Cracks,2.5,108,5.8,['Trad'],100,1,,,California,Daff Dome,9,7,"['5.10c', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Fingertips,2.9,69,5.10a,['Sport'],,2,R,,California,Daff Dome,6,6,"['5.10c', '5.8', '5.7', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
The Great Circle,3.1,90,5.10a,['Trad'],165,2,,,California,Daff Dome,9,10,"['5.10c', '5.8', '5.7', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Liberation,2.5,2,5.10c,['Trad'],80,1,R,,California,Daff Dome,0,0,"['5.8', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
14 Karat,2.6,16,5.10c,['Sport'],165,2,R,,California,Daff Dome,0,0,"['5.8', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c', '5.11c']",
Hogwash,2.6,24,5.10+,['Sport'],150,2,,,California,Daff Dome,2,0,"['5.10c', '5.8', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.11a', '5.10c', '5.11c']",
It Is Finished,2.5,8,5.11a,['Sport'],140,1,PG13,,California,Daff Dome,0,1,"['5.10c', '5.8', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.10c', '5.11c']",
Prespiration,1.0,2,5.11c,['Trad'],80,1,,,California,Daff Dome,0,1,"['5.10c', '5.8', '5.7', '5.10a', '5.10a', '5.8', '5.8', '5.5', '5.7', '5.10+', '5.11a', '5.10c']",
Despicable Duck,3.0,2,5.8,['Sport'],130,1,,,California,Daff Area,4,1,[],
West Ridge,3.8,261,5.6,"['Trad', 'Alpine']",1500,10,,IV,California,Glen Aulin Area,41,25,"['5.10-', 'Easy 5th', '5.10c', '5.11+', '5.6']",
Right Side,3.0,1,5.6,['Trad'],700,6,,II,California,Tuolumne Peak,1,0,"['5.10', '5.10a', '5.9', '5.10a', '5.7', '5.8']",
Thunder Road,2.0,1,5.7,['Trad'],300,2,,,California,Tuolumne Peak,1,0,"['5.10', '5.10a', '5.9', '5.6', '5.10a', '5.8']",
US Rt 1,2.0,1,5.8,['Trad'],300,3,,II,California,Tuolumne Peak,2,0,"['5.10', '5.10a', '5.9', '5.6', '5.10a', '5.7']",
Out on Highway 61,2.0,1,5.9,['Trad'],200,2,,II,California,Tuolumne Peak,1,0,"['5.10', '5.10a', '5.6', '5.10a', '5.7', '5.8']",
LBJ Ate Here,2.0,1,5.10a,['Trad'],300,3,,II,California,Tuolumne Peak,1,0,"['5.10', '5.9', '5.6', '5.10a', '5.7', '5.8']",
Rt 1 Business District,2.0,1,5.10a,['Trad'],180,1,,,California,Tuolumne Peak,1,0,"['5.10', '5.9', '5.6', '5.10a', '5.7', '5.8']",
King of the Road,3.0,1,5.10,['Trad'],400,3,,III,California,Tuolumne Peak,2,0,"['5.10a', '5.9', '5.6', '5.10a', '5.7', '5.8']",
Unnamed Route on the Thumb's North Face,2.0,1,5.8,"['Trad', 'Alpine']",60,1,,,California,Mt Hoffman,2,0,['5.6'],
NE face,2.3,3,3rd,"['Trad', 'Alpine']",400,2,,II,California,Mt Hoffman,1,0,['4th'],
NE Ridge,3.5,2,4th,"['Trad', 'Alpine']",500,3,,II,California,Mt Hoffman,1,0,['3rd'],
Stampede,3.0,1,5.10a/b,['Trad'],70,1,,,California,May Lake Area,1,1,[],
Cuckoo,0.5,2,5.6,['Trad'],150,2,PG13,,California,May Lake Area,0,0,"['5.6', '5.7']",
Beep-Beep,0.5,2,5.6,['Trad'],150,2,PG13,,California,May Lake Area,0,0,"['5.6', '5.7']",
Sonoran One-shoe,2.0,1,5.7,['Trad'],300,2,PG13,,California,May Lake Area,0,0,"['5.6', '5.6']",
Taphophobia,3.0,1,5.7,"['Trad', 'Alpine']",220,1,,,California,May Lake Area,1,0,['5.7'],
The Astraphobia Treatment,3.0,1,5.7,"['Trad', 'Alpine']",500,3,,II,California,May Lake Area,3,0,['5.7'],
Frogger,2.5,43,5.7,"['Trad', 'TR']",60,1,,,California,Murphy Creek Area,1,2,"['5.11a', '5.9', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
OW left of Pac-Man,1.0,2,5.8,"['Trad', 'TR']",70,1,,,California,Murphy Creek Area,1,0,"['5.11a', '5.7', '5.9', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.11a', '5.10a', '5.9']",
Pac Man,1.9,33,5.8,['Trad'],70,1,,,California,Murphy Creek Area,1,3,"['5.11a', '5.7', '5.9', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.11a', '5.10a', '5.9']",
Gortlough RA,1.9,12,5.9,['Trad'],70,1,,,California,Murphy Creek Area,0,0,"['5.11a', '5.7', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
X- Wing,2.3,40,5.9,['Trad'],60,1,,,California,Murphy Creek Area,0,1,"['5.11a', '5.7', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
"Lock, Stock, and Barrel",2.3,3,5.10a,['Trad'],50,1,,,California,Murphy Creek Area,1,0,"['5.11a', '5.7', '5.9', '5.11b', '5.10b', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Whips & Chains,2.0,2,5.10a,['Trad'],60,1,,,California,Murphy Creek Area,0,0,"['5.11a', '5.7', '5.9', '5.11b', '5.10b', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Lock Tight,2.0,2,5.10b,['Trad'],65,1,,,California,Murphy Creek Area,2,0,"['5.11a', '5.7', '5.9', '5.11b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Mandric,3.0,1,5.10c,"['Trad', 'TR']",85,1,R,,California,Murphy Creek Area,1,0,"['5.11a', '5.7', '5.9', '5.11b', '5.10b', '5.10a', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Fluoridation,1.5,2,5.11a,['Trad'],60,1,,,California,Murphy Creek Area,0,0,"['5.7', '5.9', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Penguin Cafe,3.4,35,5.11a,['Trad'],80,1,,,California,Murphy Creek Area,8,4,"['5.7', '5.9', '5.11b', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Mandric- direct start,3.2,9,5.11b,['Trad'],80,1,,,California,Murphy Creek Area,1,1,"['5.11a', '5.7', '5.9', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Lizard Lips,1.0,2,5.11b,['TR'],35,1,,,California,Murphy Creek Area,0,1,"['5.11a', '5.7', '5.9', '5.10b', '5.10a', '5.10c', '5.11b', '5.8', '5.8', '5.11a', '5.10a', '5.9']",
Hoodwink,3.2,54,5.10-,['Trad'],420,4,,,California,Tenaya Lake Area,6,9,"['5.11c', '5.11b', '5.10d', '5.10b', '5.12', '5.11a', '5.10a/b', '5.11b', '5.10b']",
The Sting,3.1,20,5.10a/b,['Trad'],500,5,,,California,Tenaya Lake Area,4,2,"['5.11c', '5.11b', '5.10d', '5.10b', '5.12', '5.10-', '5.11a', '5.11b', '5.10b']",
Cyclone,2.3,12,5.10b,['Trad'],200,3,,,California,Tenaya Lake Area,1,2,"['5.11c', '5.11b', '5.10d', '5.12', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
Trilogy,1.5,2,5.10b,['Trad'],300,3,R,,California,Tenaya Lake Area,1,0,"['5.11c', '5.11b', '5.10d', '5.12', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
Chinese Handcuffs,2.4,14,5.10d,['Trad'],50,1,,,California,Tenaya Lake Area,0,1,"['5.11c', '5.11b', '5.10b', '5.12', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
Sausalito Archie's Overhang,1.0,2,5.11a,['Trad'],300,4,R,,California,Tenaya Lake Area,0,0,"['5.11c', '5.11b', '5.10d', '5.10b', '5.12', '5.10-', '5.10a/b', '5.11b', '5.10b']",
Third World,2.6,5,5.11b,['Trad'],250,3,PG13,,California,Tenaya Lake Area,2,2,"['5.11c', '5.10d', '5.10b', '5.12', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
By Hook or By Crook,3.5,35,5.11b,['Trad'],,3,PG13,,California,Tenaya Lake Area,1,6,"['5.11c', '5.10d', '5.10b', '5.12', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
[Redacted],2.7,3,5.11c,['Trad'],200,2,PG13,,California,Tenaya Lake Area,1,0,"['5.11b', '5.10d', '5.10b', '5.12', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
Heat Sensitive,2.3,4,5.12,['Sport'],55,1,PG13,,California,Tenaya Lake Area,0,0,"['5.11c', '5.11b', '5.10d', '5.10b', '5.10-', '5.11a', '5.10a/b', '5.11b', '5.10b']",
Astrovan,2.0,1,5.10a,"['Trad', 'TR']",80,1,R,,California,Tenaya Lake Area,1,0,"['5.10c', '5.10a', '5.10d', '5.11b', '5.10a']",
Fairies Wear Boots,2.0,7,5.10a,"['Sport', 'TR']",90,1,R,,California,Tenaya Lake Area,0,3,"['5.10c', '5.10a', '5.10d', '5.11b', '5.10a']",
Pokin' the Pup,1.8,5,5.10a,['Trad'],90,1,R,,California,Tenaya Lake Area,0,1,"['5.10c', '5.10a', '5.10d', '5.11b', '5.10a']",
Achilles Last Stand,2.1,7,5.10c,"['Sport', 'TR']",90,1,R,,California,Tenaya Lake Area,0,3,"['5.10a', '5.10a', '5.10d', '5.11b', '5.10a']",
Gimme Some Slack,1.0,3,5.10d,"['Trad', 'TR']",90,1,R,,California,Tenaya Lake Area,0,2,"['5.10c', '5.10a', '5.10a', '5.11b', '5.10a']",
Panning for Nuggets,2.5,4,5.11b,"['Sport', 'TR']",90,1,R,,California,Tenaya Lake Area,0,0,"['5.10c', '5.10a', '5.10a', '5.10d', '5.10a']",
Faux Pas,2.2,6,5.9,['Trad'],300,3,PG13,,California,Tenaya Lake Area,0,0,"['5.10b', '5.10a']",
Undisputed Truth,1.5,2,5.10a,['Trad'],200,2,PG13,,California,Tenaya Lake Area,0,0,"['5.10b', '5.9']",
American Wet Dream,3.2,69,5.10b,['Trad'],500,5,R,,California,Tenaya Lake Area,14,10,"['5.9', '5.10a']",
Curve Like Her,2.8,5,5.9,['Trad'],400,3,R,II,California,Tenaya Lake Area,0,0,['5.11a'],
Bushes and Buckets,2.0,1,5.11a,['Trad'],,2,,,California,Tenaya Lake Area,0,0,['5.9'],
S Chimney,1.0,1,5.8,['Trad'],,1,,,California,Pluto Dome,0,0,"['5.11b', '5.11b/c', '5.11b/c']",
Breaking Wind,4.0,1,5.11b,['Trad'],500,5,PG13,III,California,Pluto Dome,0,0,"['5.11b/c', '5.11b/c', '5.8']",
Primate Crossing,4.0,1,5.11b/c,['Trad'],350,2,,III,California,Pluto Dome,0,1,"['5.11b', '5.11b/c', '5.8']",
