,name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade,popularity,combined_difficulty,difficulty_sport_trad,number_near_grades,diff_nearby_grades,safety_numerical,commitment_numerical,aid_numerical
3569,Get Shorty,2.0,1,5.12a,['Sport'],30.0,1,,,Nevada,03-First Pullou…,0,0,"['5.13b', '5.10c', '5.12a']",,2.1474268222689856,6,15.0,3,0.33333333333333304,,1,
3579,Caribbean Cruise,2.2,12,5.7,['Sport'],60.0,1,,,California,Lower Merced Ri…,2,2,"['5.10+', '5.10b', '5.8-', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",,2.207296434195229,2,4.0,45,0.5555555555555554,,1,
3581,Bumper Cars,2.0,60,5.7,['Sport'],35.0,1,,,Nevada,03-First Pullou…,2,0,"['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']",,2.004833666303901,2,4.0,8,0.0,,1,
3582,Tittytwister,2.4,5,5.11c,['Sport'],55.0,1,PG13,,California,Mammoth Lakes Area,0,1,"['5.10a', '5.11b/c', '5.7', '5.10b', '5.10a', '5.11a', '5.10a', '5.11a', '5.10b', '5.4', '5.10c', '5.11a', '5.12', '5.10a', '5.9+', '5.11b', '5.10d', '5.8+', '5.11b', '5.10c', '5.11b/c', '5.10a', '5.8']",,2.3824756074229954,5,13.0,23,2.0869565217391304,1.0,1,
3590,Killer Green Spud,2.1,19,5.10c,['Sport'],30.0,1,,,California,Potato Patch,1,0,['5.8'],,2.1097426822268983,3,9.0,1,1.0,,1,
3594,Will Power,1.0,1,5.9,['Sport'],60.0,1,PG13,,California,Sherwin Plateau,1,0,"['5.8', '5.9+', '5.8', '5.8+', '5.7', '5.10-', '5.7', '5.10a', '5.10', '5.8', '5.8', '5.9+', '5.6', '5.10-', '5.9+', '5.8', '5.9', '5.8', '5.10-', '5.8', '5.9', '5.9', '5.11-', '5.8', '5.9']",,1.6474268222689858,2,6.0,25,0.08000000000000007,1.0,1,
3615,Go a Hundred,3.6,5,5.13b,['Sport'],65.0,1,,,Nevada,05-Sandstone Qu…,2,1,"['5.13+', '5.13a', '5.13a', '5.12a', '5.11d', '5.11b/c', '5.11c/d', '5.13b', '5.14a', '5.13b', '5.12c', '5.12b', '5.13a', '5.13c', '5.14a', '5.13b/c']",,3.3824756074229954,8,19.0,16,0.8125,,1,
3620,Office Maxx,2.4,5,5.12a,['Sport'],35.0,1,,,Nevada,03-First Pullou…,2,0,"['5.8', '5.8', '5.8', '5.10a', '5.11-', '5.10d', '5.5', '5.10', '5.10-', '5.6', '5.7', '5.10d', '5.10', '5.9', '5.10a', '5.10d', '5.6', '5.10a', '5.8', '5.7', 'V-easy', '5.7+', '5.11a', '5.11d', '5.10c', '5.12a']",,2.3824756074229954,6,15.0,26,3.5,,1,
3623,Desert Whale,1.0,1,5.11b,['Sport'],40.0,1,,,California,Rattlesnake Canyon,2,0,['5.11b'],,1.6474268222689858,4,12.0,1,0.0,,1,
3627,Machine Gun Jubblies,2.8,19,5.8,['Sport'],150.0,1,,,California,Lower Merced Ri…,8,5,"['5.10+', '5.10b', '5.8-', '5.7', '5.9', '5.9+', '5.11-', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",,2.7747426822268983,2,5.0,45,0.5555555555555554,,1,
3632,Eat My Shorts,2.4,39,5.7+,['Sport'],80.0,1,,,Nevada,05-Sandstone Qu…,1,1,"['5.11a', '5.9-', '5.11a', '5.11d', '5.8', '5.10b/c', '5.10d', '5.11c', '5.9', '5.10-', '5.9', '5.10b', '5.11a', '5.10b/c', '5.11c']",,2.397371341113449,2,4.0,15,1.0666666666666669,,1,
3641,Reanimator,3.5,10,5.11d,['Sport'],80.0,1,,,California,Bear Crag,0,1,"['5.12c', '5.11d', '5.11b', '5.10a', '5.12c', '5.12d']",,3.390441240412543,5,14.0,6,0.33333333333333304,,1,
3644,Insecure Delusions,2.5,6,5.12a,['Sport'],30.0,1,,,Nevada,03-First Pullou…,1,0,"['5.3', '5.11c/d', '5.7', '5.11d', '5.10c', '5.11d', '5.8', '5.12b/c', '5.8', '5.11c/d', '5.10d']",,2.4706933777911386,6,15.0,11,2.4545454545454546,,1,
3645,One Flew Over a Cactus Nest,2.5,33,5.10b,['Sport'],70.0,1,,,Nevada,03-First Pullou…,1,2,"['5.9', '5.10c/d', '5.11a', '5.11c', '5.10a', '5.11d', '5.5', '5.12a', '5.8', '5.10d', '5.10c/d', '5.11']",,2.4939662836628815,2,8.0,12,1.4166666666666665,,1,
3646,Climhazzard,3.0,12,5.11a/b,['Sport'],50.0,1,,,Nevada,03-First Pullou…,1,0,"['5.6', '5.10b', '5.9']",,2.945757972656767,4,11.0,3,2.333333333333333,,1,
3647,The Max Flex,2.0,1,5.11c,['Sport'],60.0,1,,,Nevada,03-First Pullou…,2,1,"['5.12d', '5.11d', '5.12a', '5.12a', '5.11c', '5.10+', '5.10', '5.11a']",,2.1474268222689856,5,13.0,8,0.125,,1,
3656,Frontal Wedging,2.3,3,5.10b,['Sport'],70.0,1,,,California,Casa Diablo Mou…,1,0,"['5.11a', '5.9', '5.9', '5.10b', '5.9', '5.10a']",,2.298713411134493,2,8.0,6,0.3333333333333335,,1,
3669,Dis,2.0,48,5.10,['Sport'],35.0,1,,,Nevada,03-First Pullou…,1,1,"['5.6', '5.10b', '5.10a', '5.12a', '5.10b', '5.10a', '5.10a', '5.9', '5.10c']",,2.0060174213171016,3,7.0,9,0.5555555555555554,,1,
3678,Three Day Stubble,1.5,2,5.9,['Sport'],60.0,1,,,California,Leisure World,0,0,[],,1.7649512148459905,2,6.0,0,,,1,
3684,Matzoland,2.8,22,5.12a,['Sport'],70.0,1,,,Nevada,Whiskey Peak,2,3,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",,2.7780371149799117,6,15.0,28,3.0357142857142856,,1,
3696,The Cold Shoulder,1.0,3,5.11c,['Sport'],40.0,1,,,California,Rattlesnake Canyon,1,0,"['5.2', '5.8', '5.10+', '5.10d', '5.13a', '5.12c', '5.11a', '5.0', '5.13b', '5.13b', '5.9', '5.9-', '5.8', '5.8', '5.9']",,1.3237134111344928,5,13.0,15,1.3333333333333335,,1,
3727,Where's My Dee (aka Easy Goin'),2.7,10,5.8,['Sport'],60.0,1,,,California,Sherwin Plateau,0,1,"['5.9+', '5.8', '5.8+', '5.7', '5.10-', '5.7', '5.10a', '5.10', '5.8', '5.8', '5.9', '5.9+', '5.6', '5.10-', '5.9+', '5.8', '5.9', '5.8', '5.10-', '5.8', '5.9', '5.9', '5.11-', '5.8', '5.9']",,2.6631685131398157,2,5.0,25,0.08000000000000007,,1,
3730,The Love Bolt,1.0,1,5.10a,['Sport'],40.0,1,,,California,Alpers Canyon,0,0,"['5.8', '5.10a', '5.7']",,1.6474268222689858,2,7.0,3,0.0,,1,
3734,The Last Panty,2.1,216,5.7,['Sport'],45.0,1,,,Nevada,03-First Pullou…,2,4,"['5.8', '5.8', '5.8', '5.10a', '5.11-', '5.10d', '5.5', '5.10', '5.10-', '5.6', '5.10d', '5.10', '5.12a', '5.9', '5.10a', '5.10d', '5.6', '5.10a', '5.8', '5.7', 'V-easy', '5.7+', '5.11a', '5.11d', '5.10c', '5.12a']",,2.100897943062387,2,4.0,26,0.6538461538461537,,1,
3735,Tortuga Tower,2.3,3,5.11a,['Sport'],70.0,1,,,Nevada,03-First Pullou…,0,0,['5.10d'],,2.298713411134493,4,11.0,1,1.0,,1,
3741,Time to Shine,3.0,1,5.12-,['Sport'],65.0,1,,,California,Casa Diablo Mou…,1,4,"['5.10c', '5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",,2.6474268222689856,6,15.0,18,3.888888888888889,,1,
3744,Pulled Pork,1.5,4,5.10b,['Sport'],65.0,1,,,California,Clark Canyon,0,2,['5.10a'],,1.6589707289075946,2,8.0,1,0.0,,1,
3746,"Pretty in Pinkpoint, P1",3.0,22,5.10a,['Sport'],80.0,1,,,California,Medlicott Dome,0,1,"['5.11a', '5.11c', '5.11b', '5.10b', '5.9', '5.9', '5.11c', '5.11a', '5.11a', '5.9', '5.11d', '5.13c', '5.12c', '5.11a', '5.10a/b', '5.8', '5.11b/c', '5.12a', '5.11a', '5.10c', '5.10c']",,2.969341462805999,2,7.0,21,1.9523809523809526,,1,
3750,Cupcake,2.2,5,5.11c,['Sport'],90.0,1,,,California,Bear Crag,0,0,"['5.11d', '5.12a', '5.11c', '5.11b', '5.11a', '5.12b', '5.10d', '5.12b', '5.12a']",,2.215808940756329,5,13.0,9,0.0,,1,
3751,Left Slab - Near Left Gully,3.0,2,5.6,['Sport'],75.0,1,,,California,Rush,3,0,"['5.10c/d', '5.9+', '5.7', '5.10a', '5.2', '5.4', '5.8+', '5.10a', '5.3', '5.3', '5.10b', '5.3', '5.8', '5.4', '5.9', '5.6', '5.7', '5.11a', '5.5', '5.8', '5.7', '5.9']",,2.7649512148459907,1,3.0,22,0.7727272727272727,,1,
3769,Pro Choice,2.0,1,5.9+,['Sport'],70.0,1,,,California,Sherwin Plateau,0,1,"['5.8', '5.8', '5.8+', '5.7', '5.10-', '5.7', '5.10a', '5.10', '5.8', '5.8', '5.9', '5.9+', '5.6', '5.10-', '5.9+', '5.8', '5.9', '5.8', '5.10-', '5.8', '5.9', '5.9', '5.11-', '5.8', '5.9']",,2.1474268222689856,2,6.0,25,0.08000000000000007,,1,
3772,On the Count of Three,1.9,14,5.6,['Sport'],50.0,1,,,California,Mammoth Lakes Area,5,0,"['5.10b', '5.4', '5.11b', '5.10b/c', '5.8', '5.10c', '5.5', '5.10b/c', '5.10a', '5.8', '5.10a']",,1.9263235763025313,1,3.0,11,1.0909090909090908,,1,
3776,Crystal Tips,2.3,8,5.10c,['Sport'],75.0,1,,,California,Casa Diablo Mou…,4,7,"['5.11a', '5.9+', '5.8', '5.4', '5.4', '5.10b', '5.10a', '5.6', '5.12-', '5.8', '5.7', '5.8+', '5.9', '5.9', '5.7', '5.8+', '5.11b', '5.9']",,2.299428182726441,3,9.0,18,0.7222222222222223,,1,
3779,Little Girl Suck,2.5,6,5.9,['Sport'],60.0,1,,,California,Sherwin Plateau,1,0,"['5.8', '5.9+', '5.8', '5.8+', '5.7', '5.10-', '5.7', '5.10a', '5.10', '5.8', '5.8', '5.9+', '5.6', '5.10-', '5.9+', '5.8', '5.9', '5.8', '5.10-', '5.8', '5.9', '5.9', '5.11-', '5.8', '5.9']",,2.4706933777911386,2,6.0,25,0.08000000000000007,,1,
3781,Flip the Switch,1.0,1,5.10d,['Sport'],30.0,1,,,Nevada,05-Sandstone Qu…,0,2,"['5.11b/c', '5.12b']",,1.6474268222689858,3,10.0,2,2.0,,1,
3783,Slap and Tickle,1.9,15,5.10a,['Sport'],50.0,1,,,California,Mammoth Lakes Area,3,1,"['5.10b', '5.4', '5.11b', '5.10b/c', '5.8', '5.10c', '5.5', '5.6', '5.10b/c', '5.8', '5.10a']",,1.9246783527836233,2,7.0,11,0.0,,1,
3785,Cable Guy,3.8,12,5.11d,['Sport'],100.0,1,,,California,Bear Crag,0,0,"['5.12a', '5.11c', '5.11c', '5.11b', '5.11a', '5.12b', '5.10d', '5.12b', '5.12a']",,3.6842195111183056,5,14.0,9,0.0,,1,
3786,Omaha Stylee,2.0,1,5.11c,['Sport'],60.0,1,,,California,Rock Creek,0,0,"['5.10b', '5.10a/b', '5.10d', '5.11a/b', '5.8', '5.9', '5.10c', '5.10a/b']",,2.1474268222689856,5,13.0,8,2.5,,1,
3789,Honeymoon's Over,2.0,1,5.11b,['Sport'],100.0,1,,,California,Casa Diablo Mou…,8,0,"['5.9+', '5.7', '5.9+']",,2.1474268222689856,4,12.0,3,2.0,,1,
3790,Banana Boy,2.3,16,5.11b/c,['Sport'],50.0,1,,,California,Mammoth Lakes Area,0,2,"['5.10a', '5.7', '5.10b', '5.10a', '5.11a', '5.10a', '5.11a', '5.10b', '5.4', '5.10c', '5.11a', '5.12', '5.10a', '5.9+', '5.11b', '5.10d', '5.8+', '5.11b', '5.10c', '5.11b/c', '5.11c', '5.10a', '5.8']",,2.299697273208116,4,12.0,23,1.0434782608695654,,1,
3813,Death Proof,3.0,2,5.11-,['Sport'],60.0,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.11b', '5.10+', '5.11-', '5.10a', '5.10+']",,2.7649512148459907,4,11.0,5,0.7999999999999998,,1,
3829,Sangha,2.6,23,5.10a,['Sport'],60.0,1,,,California,Mammoth Lakes Area,0,1,"['5.10c', '5.8', '5.10b', '5.9', '5.9', '5.9', '5.10a', '5.10a', '5.8', '5.10a', '5.10a', '5.10b', '5.10a', '5.8', '5.10a/b', '5.10b', '5.10d', '5.9']",,2.5872855685224154,2,7.0,18,0.11111111111111116,,1,
3835,Some Strange Eruption,2.2,13,5.6,['Sport'],80.0,1,,,Nevada,03-First Pullou…,1,0,"['5.7+', '5.5', '5.8', '5.7', '5.5', '5.8-', '5.8+', '5.5', '5.8', '5.4', '5.8', '5.9', '5.6', '5.7', '5.7', '5.10a', '5.8', '5.7', '5.6', '5.8']",,2.2067752603241413,1,3.0,20,0.7,,1,
3837,Unnamed Boulder Problem,2.0,2,5.12a,['Sport'],20.0,1,,,California,h. Cookie Area,0,0,"['5.10b', '5.13b', '5.12c', '5.11b', '5.12a']",,2.0982845481793237,6,15.0,5,0.5999999999999996,,1,
3856,Anaerobia,3.3,4,5.12a,['Sport'],60.0,1,,,California,T J Lake,1,0,[],,3.0989707289075943,6,15.0,0,,,1,
3876,Lead Doll,3.0,5,5.11d,['Sport'],60.0,1,PG13,,California,Medlicott Dome,2,3,"['5.11a', '5.11c', '5.11b', '5.10b', '5.9', '5.9', '5.11c', '5.11a', '5.11a', '5.9', '5.13c', '5.10a', '5.12c', '5.11a', '5.10a/b', '5.8', '5.11b/c', '5.12a', '5.11a', '5.10c', '5.10c']",,2.8824756074229954,5,14.0,21,1.1904761904761907,1.0,1,
3879,Sultans and Viziers,2.2,144,5.8,['Sport'],55.0,1,,,Nevada,03-First Pullou…,1,2,"['5.10b', '5.10d', '5.6', '5.11a', '5.10b', '5.8-', '5.6', '5.9+', '5.7', '5.7', '5.9+', '5.10a', '5.8', '5.7', '5.4', '5.9', '5.7', '5.9+']",,2.200654163065779,2,5.0,18,0.0,,1,
3883,Here Comes the Sun,2.4,30,5.9,['Sport'],35.0,1,,,Nevada,03-First Pullou…,1,0,"['5.10c', '5.10a', '5.10-', '5.10a', '5.8', '5.8']",,2.39660818208187,2,6.0,6,0.16666666666666652,,1,
3887,Easter Island,2.3,4,5.12-,['Sport'],90.0,1,,,California,Tuolumne Meadows,5,1,"['5.11', '5.9', '5.12a', '5.9+', '5.11+']",,2.2989707289075945,6,15.0,5,2.0,,1,
3888,Hit and Run,2.2,64,5.9,['Sport'],60.0,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.11b/c', '5.9', '5.10b/c', '5.8', '5.10c', '5.10a']",,2.201459286839046,2,6.0,6,0.5,,1,
3891,Maltese Falcon,3.5,31,5.12a,['Sport'],50.0,1,,,California,Main Island,2,1,"['5.8', '5.12d']",,3.4623391763918114,6,15.0,2,1.5,,1,
3895,Lacerated Sky,4.0,5,5.13b,['Sport'],65.0,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.13+', '5.13a', '5.13a', '5.12a', '5.11d', '5.11b/c', '5.11c/d', '5.13b', '5.14a', '5.13b', '5.12c', '5.12b', '5.13a', '5.13c', '5.14a', '5.13b/c']",,3.715808940756329,8,19.0,16,0.8125,,1,
3898,Rounders,2.1,20,5.6,['Sport'],55.0,1,,,Nevada,03-First Pullou…,0,1,"['5.8-', '5.7', '5.7', '5.7', '5.8', '5.5']",,2.1092787449779986,1,3.0,6,0.8333333333333333,,1,
3901,Thunderball,3.2,28,5.11c,['Sport'],40.0,1,,,California,Potato Patch,1,2,"['5.10c', '5.10c']",,3.1687880567082063,5,13.0,2,2.0,,1,
3908,Pigs from a Gun,1.0,1,5.12b,['Sport'],35.0,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.9', '5.11c', '5.7', '5.12a', '5.10d']",,1.6474268222689858,6,16.0,5,2.4,,1,
3914,Sean's Arete,1.0,1,5.11d,['Sport'],40.0,1,,,California,. Outside the Park,1,0,"['5.6', '5.11a', '5.10c', '5.11a', '5.10c', '5.11c']",,1.6474268222689858,5,14.0,6,1.6666666666666665,,1,
3921,Mic's Master,2.7,297,5.10b,['Sport'],55.0,1,,,Nevada,05-Sandstone Qu…,10,4,"['5.9-', '5.11d', '5.9', '5.8', '5.10a', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",,2.698640448471604,2,8.0,27,1.5555555555555554,,1,
3927,Divine Comedy,3.3,167,5.10a,['Sport'],65.0,1,,,Nevada,03-First Pullou…,10,5,"['5.6', '5.10b', '5.10', '5.12a', '5.10b', '5.10a', '5.10a', '5.9', '5.10c']",,3.294016985979393,2,7.0,9,0.5555555555555554,,1,
3929,Spotted Eagle,1.9,11,5.10a,['Sport'],100.0,1,,,Nevada,05-Sandstone Qu…,1,0,"['5.9', '5.9']",,1.9329044703781642,2,7.0,2,0.0,,1,
3940,Panty Mime,2.5,125,5.10d,['Sport'],50.0,1,,,Nevada,03-First Pullou…,4,6,"['5.8', '5.8', '5.8', '5.10a', '5.11-', '5.5', '5.10', '5.10-', '5.6', '5.7', '5.10d', '5.10', '5.12a', '5.9', '5.10a', '5.10d', '5.6', '5.10a', '5.8', '5.7', 'V-easy', '5.7+', '5.11a', '5.11d', '5.10c', '5.12a']",,2.49837185432173,3,10.0,26,0.3846153846153846,,1,
3971,Mockery,3.1,239,5.8,['Sport'],70.0,1,,,California,p. Reed's Pinna…,15,7,"['5.11d', '5.10c', '5.10a', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",,3.0966452235189084,2,5.0,18,1.1111111111111112,,1,
3989,Kill The Buddha,1.6,7,5.8,['Sport'],70.0,1,,,California,Mammoth Lakes Area,0,3,"['5.10c', '5.10a', '5.10b', '5.9', '5.9', '5.9', '5.10a', '5.10a', '5.8', '5.10a', '5.10a', '5.10b', '5.10a', '5.8', '5.10a/b', '5.10b', '5.10d', '5.9']",,1.6868567055672465,2,5.0,18,0.11111111111111116,,1,
3995,Time For Tea,2.1,18,5.8,['Sport'],40.0,1,,,California,Mammoth Lakes Area,2,1,"['5.10b', '5.4', '5.11b', '5.10b/c', '5.10c', '5.5', '5.6', '5.10b/c', '5.10a', '5.8', '5.10a']",,2.1102554549756825,2,5.0,11,0.0,,1,
4005,Prime Ticket,2.8,6,5.11b,['Sport'],50.0,1,,,Nevada,03-First Pullou…,2,0,"['5.11d', '5.12b', '5.10c', '5.11d']",,2.7278362349339957,4,12.0,4,0.75,,1,
4007,Chop the Hogs,1.5,4,5.7,['Sport'],60.0,1,PG13,,California,Tuolumne Meadows,1,0,"['5.9', '5.10a', '5.11', '5.9']",,1.6589707289075946,2,4.0,4,0.75,1.0,1,
4008,Fury,2.7,24,5.11,['Sport'],70.0,1,,,Nevada,Parking Lot Area,0,0,"['5.11a', '5.10a', '5.12b', '5.7', '5.11b', '5.11a', '5.11+', '5.11a', '5.7', '5.12c', '5.13b', '5.11b', '5.8', '5.10', '5.9', '5.12c', '5.13b', '5.10c']",,2.683794145781519,5,11.0,18,0.7222222222222223,,1,
4011,Number 4,3.0,2,5.12b,['Sport'],40.0,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.11d', '5.11d', '5.12b', '5.12a']",,2.7649512148459907,6,16.0,4,0.5,,1,
4017,Smoked Cake,2.0,2,5.11a,['Sport'],60.0,1,,,California,Bear Crag,1,0,"['5.12a', '5.12b', '5.11c', '5.12a']",,2.0982845481793237,4,11.0,4,1.75,,1,
4020,Epic Curious,2.0,6,5.8,['Sport'],50.0,1,,,Nevada,03-First Pullou…,0,1,"['5.10', '5.10-', '5.10b/c', '5.9-', '5.10', '5.10b', '5.10a']",,2.0421219492197102,2,5.0,7,0.2857142857142856,,1,
4030,Arctic Oscillation,3.0,1,5.11c,['Sport'],250.0,3,,,California,Crestview Rock,2,2,"['5.8+', '5.10c', '5.11b/c', '5.10c', '5.7', '5.10a', '5.11']",,2.6474268222689856,5,13.0,7,2.0,,1,
4032,Angel's Desire,1.9,9,5.9,['Sport'],40.0,1,,,California,Rattlesnake Was…,4,4,"['5.10-', '5.9', '5.8', '5.8', '5.8', '5.10a/b', '5.10a', '5.8']",,1.9394853644537973,2,6.0,8,0.0,,1,
4034,Piranha,2.9,35,5.12,['Sport'],50.0,1,,,California,Inner Gorge,4,2,"['5.11c', '5.11c', '5.13b', '5.12a', '5.12a', '5.12d', '5.13b', '5.13d', '5.13', '5.11c', '5.11b', '5.11a', '5.11b/c', '5.12b', '5.11a']",,2.8831903790149433,7,15.0,15,1.4666666666666668,,1,
4046,Pleasure Dog (aka It's a Bitch),2.5,198,5.10b,['Sport'],50.0,1,,,Nevada,03-First Pullou…,4,6,"['5.10a/b', '5.11d', '5.11b', '5.8', '5.10c', '5.12b', '5.11c', '5.5', '5.7']",,2.498969113791648,2,8.0,9,1.3333333333333335,,1,
4055,Left Handed Drummer,3.0,1,5.11a,['Sport'],70.0,1,,,California,Rock Creek,2,0,"['5.11b', '5.10-', '5.8', '5.10', '5.10c', '5.12+', '5.10+', '5.9+', '5.13a', '5.9']",,2.6474268222689856,4,11.0,10,0.3999999999999999,,1,
4056,Greenhouse Effect,2.3,46,5.10c,['Sport'],40.0,1,,,California,Mammoth Lakes Area,4,3,"['5.10a', '5.11b/c', '5.7', '5.10b', '5.10a', '5.11a', '5.10a', '5.11a', '5.10b', '5.4', '5.11a', '5.12', '5.10a', '5.9+', '5.11b', '5.10d', '5.8+', '5.11b', '5.10c', '5.11b/c', '5.11c', '5.10a', '5.8']",,2.2998905030752756,3,9.0,23,0.0,,1,
4059,Ms. Adventure,1.3,4,5.7,['Sport'],25.0,1,,,Nevada,05-Sandstone Qu…,0,1,"['5.10d', '5.11b', '5.10+', '5.12a', '5.10a', '5.11a', '5.11b', '5.11a']",,1.4989707289075944,2,4.0,8,1.75,,1,
4060,Agent Orange,3.8,49,5.12b,['Sport'],80.0,1,,,Nevada,05-Sandstone Qu…,0,6,"['5.11c', '5.10c', '5.11b/c', '5.11c', '5.12a', '5.11d', '5.11b/c', '5.12a/b', '5.9+', '5.11d', '5.11a']",,3.769897072890759,6,16.0,11,1.5454545454545459,,1,
4072,Unknown,1.7,3,5.10-,['Sport'],60.0,1,,,California,Lower Merced Ri…,0,0,"['5.7', '5.7', '5.9', '5.10a', '5.8', '5.8', '5.9', '5.7', '5.9']",,1.8487134111344927,2,7.0,9,0.0,,1,
4077,Hammy the Girl,2.5,2,5.10c,['Sport'],40.0,1,,,Nevada,03-First Pullou…,5,3,"['5.12a', '5.13b', '5.12a']",,2.431617881512657,3,9.0,3,3.666666666666667,,1,
4082,To Grunt and Sweat,2.5,142,5.8,['Sport'],60.0,1,,,Nevada,03-First Pullou…,0,3,"['5.7+', '5.5', '5.7', '5.5', '5.8-', '5.8+', '5.5', '5.8', '5.4', '5.8', '5.6', '5.9', '5.6', '5.7', '5.7', '5.10a', '5.8', '5.7', '5.6', '5.8']",,2.4985654101016643,2,5.0,20,0.3500000000000001,,1,
4086,Under the Boardwalk,3.3,325,5.11a,['Sport'],50.0,1,,,Nevada,Parking Lot Area,18,12,"['5.12c', '5.11c', '5.12a/b', '5.12c', '5.12d', '5.12c', '5.12', '5.13b', '5.9-', '5.12b', '5.12b', '5.11a', '5.12b', '5.12a', '5.11a']",,3.2969167289709755,4,11.0,15,1.8666666666666663,,1,
4090,Rust Bucket,1.5,40,5.9,['Sport'],40.0,1,,,Nevada,03-First Pullou…,2,2,"['5.8+', '5.8', '5.10d', '5.11-', '5.10d', '5.7', '5.11b', '5.9', '5.10a/b', '5.8', '5.10a']",,1.5193866742570237,2,6.0,11,0.5454545454545454,,1,
4091,Raging Raphe,2.4,7,5.10-,['Sport'],40.0,1,,,California,Sherwin Plateau,0,0,"['5.8', '5.9+', '5.8', '5.8+', '5.7', '5.7', '5.10a', '5.10', '5.8', '5.8', '5.9', '5.9+', '5.6', '5.10-', '5.9+', '5.8', '5.9', '5.8', '5.10-', '5.8', '5.9', '5.9', '5.11-', '5.8', '5.9']",,2.3868567055672467,2,7.0,25,0.08000000000000007,,1,
4118,The Moisturizer,3.0,1,5.12a,['Sport'],100.0,1,,,California,Bear Crag,0,0,"['5.12c', '5.13c', '5.13a']",,2.6474268222689856,6,15.0,3,2.0,,1,
4119,Sno ball,2.0,1,5.11d,['Sport'],40.0,1,,,Nevada,05-Sandstone Qu…,0,0,"['5.12a', '5.12d', '5.11b', '5.11c', '5.11a', '5.12b', '5.11c/d']",,2.1474268222689856,5,14.0,7,0.2857142857142856,,1,
4121,Welcome to the Dark Side,3.2,29,5.10c,['Sport'],80.0,1,,,California,Little Egypt,3,6,"['5.9', '5.11b/c', '5.13b', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",,3.169828454817933,3,9.0,8,0.25,,1,
4123,Silver Surfer,2.5,45,5.10a/b,['Sport'],55.0,1,,,Nevada,03-First Pullou…,1,2,"['5.8+', '5.8', '5.10d', '5.11-', '5.10d', '5.7', '5.11b', '5.9', '5.9', '5.8', '5.10a']",,2.4955402966203906,2,7.0,11,0.5454545454545454,,1,
4130,Slabracadabra,2.5,35,5.8,['Sport'],50.0,1,PG13,,Nevada,03-First Pullou…,0,3,"['5.6', '5.7', '5.7', '5.5', '5.5', '5.7', '5.6', '5.9+', '5.7', '5.8', '5.7', '5.8', '5.10a', '5.5']",,2.4943014901260545,2,5.0,14,0.3571428571428572,1.0,1,
4134,The Last Drag,2.3,120,5.10a,['Sport'],50.0,1,,,Nevada,05-Sandstone Qu…,2,6,"['5.9-', '5.11d', '5.9', '5.8', '5.10b', '5.11b', '5.11d', '5.10a', '5.10b', '5.10b', '5.10', '5.10b', '5.10-', '5.11c', '5.11a', '5.12b', '5.12a', '5.8', '5.12a', '5.11a', '5.11b', '5.9+', '5.10', '5.12c', '5.11a', '5.12a', '5.8']",,2.2999574681366775,2,7.0,27,1.5555555555555554,,1,
